Image,I1,I2,I3,I4,I5,I6,Class
nd131 - vermelho_t014_c001.jpg,0.601909591,2.057423385,2.414754549,3.138793912,5.98010694,4.426701193,Corante
nd131 - vermelho_t014_c001.jpg,0.717335943,2.269730084,2.946914417,4.713619152,8.645959913,6.329938758,Corante
nd131 - vermelho_t014_c001.jpg,0.643231772,2.367472478,2.270501157,3.441194787,7.098120637,4.882524687,Corante
nd131 - vermelho_t014_c001.jpg,0.689941108,2.389030312,2.839525134,3.518883615,6.699050506,4.730975732,Corante
nd131 - vermelho_t014_c001.jpg,0.506807992,1.666287886,1.940897002,2.381359477,4.609056145,3.292947368,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.73156075,19.92454906,39.75262229,23.24789336,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.86453528,19.72893069,39.56886415,21.00649504,Corante
nd131 - vermelho_t014_c001.jpg,0.749056285,2.438648105,3.341596781,4.665781966,8.981087308,6.073633469,Corante
nd131 - vermelho_t014_c001.jpg,0.531086043,1.768467937,1.82647374,3.272723197,5.822321665,4.156957165,Corante
nd131 - vermelho_t014_c001.jpg,0.550858103,1.731100373,2.869717629,4.231457948,7.796802111,5.842369361,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.3679519,19.6782381,39.21485747,20.66431308,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.35790203,19.6759362,39.20755733,20.66744652,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,19.15546683,19.69846362,39.13931175,21.14722653,Corante
nd131 - vermelho_t014_c001.jpg,0.251269514,0.706722889,1.162079711,1.434462173,2.734080628,1.811293883,Corante
nd131 - vermelho_t014_c001.jpg,0.739878494,3.633556781,4.15553264,5.668306366,11.31688816,7.493942045,Corante
nd131 - vermelho_t014_c001.jpg,0.62649302,1.722703736,2.855453607,3.564636529,7.197770014,4.878047961,Corante
nd131 - vermelho_t014_c001.jpg,0.479713254,2.093641321,1.642787709,2.85363433,5.324539822,4.235580595,Corante
nd131 - vermelho_t014_c001.jpg,0.724852644,2.28251387,3.146300224,4.725657146,10.69223173,6.020525709,Corante
nd131 - vermelho_t014_c001.jpg,0.722563809,3.482119057,2.711003709,4.257512259,7.741820878,6.930372203,Corante
nd131 - vermelho_t014_c001.jpg,0.219370506,0.602920385,1.925018279,2.76104315,5.270776844,3.379661595,Corante
nd131 - vermelho_t014_c001.jpg,0.65929567,1.991518456,2.965417778,5.097500688,9.202295932,6.266287982,Corante
nd131 - vermelho_t014_c001.jpg,0.489534202,1.482031096,2.698837402,3.621200646,7.430967916,4.627194467,Corante
nd131 - vermelho_t014_c001.jpg,0.705055532,2.144165057,2.847010626,3.722880739,7.008063213,4.795166432,Corante
nd131 - vermelho_t014_c001.jpg,0.690540164,3.004364417,3.00606923,3.991278356,7.585856969,5.577248929,Corante
nd131 - vermelho_t014_c001.jpg,0.601909623,1.677666607,3.419167179,3.662942693,7.528906413,6.421325842,Corante
nd131 - vermelho_t014_c001.jpg,0.612795019,2.086576922,1.998426018,2.326477079,4.492829715,3.429076474,Corante
nd131 - vermelho_t014_c001.jpg,0.667435726,2.376914934,2.87579843,3.628526469,7.097227868,4.921653464,Corante
nd131 - vermelho_t014_c001.jpg,0.517821516,1.368649118,2.125591662,2.334585766,4.565196777,3.052357506,Corante
nd131 - vermelho_t014_c001.jpg,0.519693143,2.081253505,2.270332668,2.798641749,5.352094548,4.658577451,Corante
nd131 - vermelho_t014_c001.jpg,0.444760141,1.801036315,1.083296091,1.418150186,2.67143928,2.320951031,Corante
nd131 - vermelho_t014_c001.jpg,0.417667242,1.057580884,1.758907731,2.078387489,3.99720078,2.620862035,Corante
nd131 - vermelho_t014_c001.jpg,0.681241237,1.806179974,19.45202914,19.58783866,39.15085724,20.49215417,Corante
nd131 - vermelho_t014_c001.jpg,0.525841979,1.459509439,1.881285122,2.475099881,4.726801435,3.440115515,Corante
nd131 - vermelho_t014_c001.jpg,0.665443631,2.20799275,2.646501561,4.250488019,8.611348053,7.884296745,Corante
nd131 - vermelho_t014_c001.jpg,0.713153819,2.196213575,3.955396549,4.908236185,10.07206445,6.355531209,Corante
nd131 - vermelho_t014_c001.jpg,0.519849323,1.192223891,21.05851611,20.3750695,41.39132877,21.66328646,Corante
nd131 - vermelho_t014_c001.jpg,0.441460709,1.331887827,2.630883108,3.942768421,7.616494055,5.326076713,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,20.61519372,21.74126287,42.91955937,22.64804239,Corante
nd131 - vermelho_t014_c001.jpg,0.446920505,1.292652254,1.75572184,2.26900633,4.308960934,2.927890738,Corante
nd131 - vermelho_t014_c001.jpg,0.522859982,3.025475818,1.997293038,3.168057383,5.752482352,4.693454507,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,20.7687599,20.68233474,41.40878666,23.22682529,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,21.05546613,21.13597772,42.38186226,22.1133736,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,21.01468169,21.33357083,42.52774287,22.46136306,Corante
nd131 - vermelho_t014_c001.jpg,0.438463279,1.352774867,1.701439003,2.728788529,5.100390611,3.425027998,Corante
nd131 - vermelho_t014_c001.jpg,0.604493272,2.082790063,2.370411981,2.774724798,5.347531118,3.828911701,Corante
nd131 - vermelho_t014_c001.jpg,0.520161152,2.562531055,1.865781623,2.838149574,5.848346342,4.615534996,Corante
nd131 - vermelho_t014_c001.jpg,0.34515541,0.865560754,1.770843323,2.110517289,4.061559516,2.612686681,Corante
nd131 - vermelho_t014_c001.jpg,0.395362586,1.033369871,1.606650462,1.817340837,3.530085095,2.338366393,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,19.06431303,20.19617473,40.49469187,20.68229445,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,20.49974268,20.82855212,41.76298967,22.36795334,Corante
nd131 - vermelho_t014_c001.jpg,0.681241237,1.806179974,19.59094558,19.58515022,39.18681588,20.49486703,Corante
nd131 - vermelho_t014_c001.jpg,0.557272546,2.138725702,2.19913518,2.954568873,5.607302173,4.32733672,Corante
nd131 - vermelho_t014_c001.jpg,0.632935982,2.085555544,2.506205525,3.664320139,7.766883161,4.731373145,Corante
nd131 - vermelho_t014_c001.jpg,0.50499798,1.167012359,3.102407038,3.339831167,6.56095027,3.923337347,Corante
nd131 - vermelho_t014_c001.jpg,0.77474621,3.137267357,3.857032838,6.314362476,11.65380314,8.034380347,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,20.25423645,22.21896817,43.46582285,22.9542516,Corante
nd131 - vermelho_t014_c001.jpg,0.129361201,0.491645782,0.759577759,1.421333753,2.593644791,1.788471016,Corante
nd131 - vermelho_t014_c001.jpg,0.650067114,2.140201026,2.346739745,4.758652997,8.311349368,5.82875351,Corante
nd131 - vermelho_t014_c001.jpg,0.690445406,1.902602835,3.334577554,4.395652843,8.296181261,5.383203746,Corante
nd131 - vermelho_t014_c001.jpg,0.565958639,1.49682628,3.219065464,3.147203043,6.345116836,3.905492683,Corante
nd131 - vermelho_t014_c001.jpg,0.639940535,2.110911933,2.637300531,3.15808721,7.107591509,4.668685206,Corante
nd131 - vermelho_t014_c001.jpg,0.411260615,1.321446866,2.395137631,2.073115799,4.331850639,2.734087389,Corante
nd131 - vermelho_t014_c001.jpg,0.311333459,0.930958796,1.707904576,2.840236247,5.140696259,4.814921596,Corante
nd131 - vermelho_t014_c001.jpg,0.638949157,2.193526268,3.222427999,3.337486776,6.733450595,4.520938483,Corante
nd131 - vermelho_t014_c001.jpg,0.175082407,0.42949687,1.332258201,1.468734468,2.870237269,1.696276301,Corante
nd131 - vermelho_t014_c001.jpg,0.710532108,4.249973148,2.882006231,4.637187975,8.43464494,6.775070112,Corante
nd131 - vermelho_t014_c001.jpg,0.520089743,1.619324681,2.140506953,2.453995171,4.778839178,3.503007631,Corante
nd131 - vermelho_t014_c001.jpg,0.689199742,2.014573722,3.946195631,4.72723061,9.292052864,7.439842497,Corante
nd131 - vermelho_t014_c001.jpg,0.451360428,1.052757113,3.945160104,3.559331456,7.314087877,4.088623335,Corante
nd131 - vermelho_t014_c001.jpg,0.424786168,1.524767341,3.043137161,2.627570567,5.46317683,3.751704358,Corante
nd131 - vermelho_t014_c001.jpg,0.659560081,1.727731525,3.873629511,5.079066144,9.654986591,6.24144484,Corante
nd131 - vermelho_t014_c001.jpg,0.586631473,1.716024484,3.008607873,4.231704658,8.31281545,5.758877404,Corante
nd131 - vermelho_t014_c001.jpg,0.555976725,1.312076672,3.251398469,3.788910061,7.328718078,4.483663875,Corante
nd131 - vermelho_t014_c001.jpg,0.65322706,3.0948291,3.703827286,3.619348652,7.280936621,5.166763202,Corante
nd131 - vermelho_t014_c001.jpg,0.340246229,0.772272449,2.809181179,3.535675986,7.072669423,7.687869025,Corante
nd131 - vermelho_t014_c001.jpg,0.726321306,2.921391253,3.636978458,4.107763224,7.980977553,5.569272234,Corante
nd131 - vermelho_t014_c001.jpg,0.119924395,0.275958874,3.122169756,4.04114573,7.622803473,4.179125167,Corante
nd131 - vermelho_t014_c001.jpg,0.760372885,3.537070464,3.090061435,5.417276329,9.850140738,7.189654238,Corante
nd131 - vermelho_t014_c001.jpg,0.69411538,2.455211561,3.013286742,4.631987451,8.456831438,6.258098706,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.59625112,19.60136068,39.20024866,20.55092441,Corante
nd131 - vermelho_t014_c001.jpg,0.566066026,2.238049265,2.119354611,2.797377921,6.679721502,4.32281424,Corante
nd131 - vermelho_t014_c001.jpg,0.553293535,1.651899712,2.521092662,2.734465185,5.398790757,3.571008605,Corante
nd131 - vermelho_t014_c001.jpg,0.389294736,1.00135362,1.896091401,2.208050206,4.26533639,2.711018613,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,19.30516651,19.4601795,38.84742814,20.11066006,Corante
nd131 - vermelho_t014_c001.jpg,0.614892406,1.643527596,3.000952913,3.371447557,6.598477174,4.250615279,Corante
nd131 - vermelho_t014_c001.jpg,0.571095811,1.711859027,2.234581437,2.549479918,4.948440792,3.408686596,Corante
nd131 - vermelho_t014_c001.jpg,0.677226182,1.871696422,2.896421649,3.483602464,6.675723896,4.419558937,Corante
nd131 - vermelho_t014_c001.jpg,0.693641072,3.077493569,2.761654773,4.544767387,8.206602116,6.525798024,Corante
nd131 - vermelho_t014_c001.jpg,0.440205817,1.336190409,2.150549221,2.57572921,4.98374067,3.309145061,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,19.36311731,19.50858562,38.95127887,20.20559019,Corante
nd131 - vermelho_t014_c001.jpg,0.218937911,0.608020724,1.41573698,1.584843421,3.085553014,1.889316912,Corante
nd131 - vermelho_t014_c001.jpg,0.426873291,1.13194457,1.723821876,2.03217539,3.916028604,2.641946574,Corante
nd131 - vermelho_t014_c001.jpg,0.468874544,1.540943447,2.304682756,2.656455651,5.137520584,3.442274234,Corante
nd131 - vermelho_t014_c001.jpg,0.44326732,1.655488187,2.941213289,4.086260293,8.649316179,4.917767105,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,21.09112724,22.2913202,44.01332528,22.8017052,Corante
nd131 - vermelho_t014_c001.jpg,0.621785851,2.025280835,2.38953223,3.7684689,6.877628622,4.93592667,Corante
nd131 - vermelho_t014_c001.jpg,0.50761278,1.499541926,1.492934056,1.652255823,3.225038255,2.403203849,Corante
nd131 - vermelho_t014_c001.jpg,0.42702638,1.483396957,2.974299579,2.561578972,5.335169018,3.310677964,Corante
nd131 - vermelho_t014_c001.jpg,0.68991757,2.034705986,2.799495506,3.271435007,6.307082419,4.32567814,Corante
nd131 - vermelho_t014_c001.jpg,0.405689378,1.092001811,3.421682906,3.205788707,6.550204417,3.810184818,Corante
nd131 - vermelho_t014_c001.jpg,0.67087367,2.151866515,2.463829179,3.785319172,6.909893347,4.861252429,Corante
nd131 - vermelho_t014_c001.jpg,0.60767577,1.931029572,2.173121885,2.763566202,5.318260464,3.880280978,Corante
nd131 - vermelho_t014_c001.jpg,0.644147744,1.793896451,2.943376981,3.46008796,6.720775718,4.464543563,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,20.5948316,21.41860689,42.67867427,22.32328892,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,19.48762917,19.62538331,39.182194,21.47016961,Corante
nd131 - vermelho_t014_c001.jpg,0.691785534,2.355177934,3.199579112,5.000766233,9.105491965,6.370780433,Corante
nd131 - vermelho_t014_c001.jpg,0.579840558,2.296359278,1.816152759,2.790506233,5.575772681,4.44856028,Corante
nd131 - vermelho_t014_c001.jpg,0.545939053,3.738555644,1.873266433,2.849445744,5.211089262,4.745842501,Corante
nd131 - vermelho_t014_c001.jpg,0.297100127,1.340613557,1.081733533,1.360624581,2.653792529,2.042913713,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,20.5993054,21.48407181,42.59950927,22.35585782,Corante
nd131 - vermelho_t014_c001.jpg,0.740058077,2.781285608,3.988519061,5.052428443,10.58829874,7.03106016,Corante
nd131 - vermelho_t014_c001.jpg,0.441432521,1.302162159,1.959481758,2.021336564,4.02137142,2.76345708,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,19.8453014,20.11533941,40.10675999,20.77354534,Corante
nd131 - vermelho_t014_c001.jpg,0.354032945,1.426639758,1.344079619,2.742019628,4.785069251,3.455339506,Corante
nd131 - vermelho_t014_c001.jpg,0.67087367,2.151866515,2.463829178,3.785319167,6.90989334,4.861252425,Corante
nd131 - vermelho_t014_c001.jpg,0.524079284,1.209531769,22.2878467,22.0306527,44.21797783,22.68882523,Corante
nd131 - vermelho_t014_c001.jpg,0.524079284,1.209531769,23.29911598,23.39546614,47.44376824,24.07988648,Corante
nd131 - vermelho_t014_c001.jpg,0.470928609,1.500805303,2.342994829,2.958814127,5.915775634,4.014906385,Corante
nd131 - vermelho_t014_c001.jpg,0.572869482,1.433101354,3.304062801,4.378981221,8.676311772,6.770371198,Corante
nd131 - vermelho_t014_c001.jpg,0.553505489,1.672904894,2.563022541,2.647767363,5.253591898,3.591715047,Corante
nd131 - vermelho_t014_c001.jpg,0.386181277,0.98001578,1.86450829,2.307775431,4.422533709,2.968144336,Corante
nd131 - vermelho_t014_c001.jpg,0.712997315,2.366152367,2.997692897,3.909597343,7.383283266,5.825069539,Corante
nd131 - vermelho_t014_c001.jpg,0.713014989,2.811838235,2.871514927,3.191940654,6.223668444,4.597859771,Corante
nd131 - vermelho_t014_c001.jpg,0.602625953,1.813867605,2.539892486,2.956875138,5.756720345,3.866799569,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,19.68465245,19.73253679,39.44116935,20.60023534,Corante
nd131 - vermelho_t014_c001.jpg,0.494303528,1.489949921,1.870718575,2.57659081,4.892169429,4.044770204,Corante
nd131 - vermelho_t014_c001.jpg,0.484373608,1.961966027,3.178964297,3.002769882,6.346728246,3.983902721,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,20.19059059,20.18905934,40.37893993,21.86721281,Corante
nd131 - vermelho_t014_c001.jpg,0.564741041,2.470514866,2.017979408,3.52223928,6.692000109,4.888253259,Corante
nd131 - vermelho_t014_c001.jpg,0.681241237,1.806179974,19.56664497,19.58656699,39.16317301,20.49463157,Corante
nd131 - vermelho_t014_c001.jpg,0.551641412,1.506687954,2.119209355,3.02680643,6.121389599,4.324159062,Corante
nd131 - vermelho_t014_c001.jpg,0.387360284,0.972152195,20.69925875,20.79591654,41.54350831,21.87626943,Corante
nd131 - vermelho_t014_c001.jpg,0.273354848,0.673591078,2.198055775,2.067268928,4.20085139,2.446693647,Corante
nd131 - vermelho_t014_c001.jpg,0.742846924,3.304985738,3.362023435,4.408411008,8.503033568,6.101152469,Corante
nd131 - vermelho_t014_c001.jpg,0.748182314,2.457847403,3.247638324,4.879811919,9.02059355,6.130061728,Corante
nd131 - vermelho_t014_c001.jpg,0.539995139,1.528102881,1.965228213,2.313202698,4.467329851,3.119052205,Corante
nd131 - vermelho_t014_c001.jpg,0.741825047,2.92565549,3.646215674,4.730375563,8.951904169,6.327874592,Corante
nd131 - vermelho_t014_c001.jpg,0.744925974,2.600772011,3.896222231,6.180415362,11.49600699,7.520386647,Corante
nd131 - vermelho_t014_c001.jpg,0.74095755,2.89243847,3.552938661,4.865325648,9.298620048,6.514394152,Corante
nd131 - vermelho_t014_c001.jpg,0.550093838,2.455314256,2.043320584,3.232375282,6.665911242,5.001176182,Corante
nd131 - vermelho_t014_c001.jpg,0.697639902,2.082119709,2.863792069,4.113322833,7.975503168,5.510783432,Corante
nd131 - vermelho_t014_c001.jpg,0.745499417,2.860159054,4.893711805,5.295926213,10.71821708,6.867543975,Corante
nd131 - vermelho_t014_c001.jpg,0.662619982,1.709715755,21.79533778,22.74059498,45.02383218,23.59921732,Corante
nd131 - vermelho_t014_c001.jpg,0.593325009,2.530570466,2.095233273,3.639728205,6.974263903,4.910279513,Corante
nd131 - vermelho_t014_c001.jpg,0.665959689,1.701713107,19.47002957,19.45400329,38.91602144,20.30520454,Corante
nd131 - vermelho_t014_c001.jpg,0.613992723,1.614037178,20.72209496,20.72270664,41.44510746,21.86615319,Corante
nd131 - vermelho_t014_c001.jpg,0.345258279,0.929773597,1.822420035,2.776662545,5.076203835,3.241549343,Corante
nd131 - vermelho_t014_c001.jpg,0.598754242,1.711061382,2.516145223,3.065444599,5.872919935,3.921022939,Corante
nd131 - vermelho_t014_c001.jpg,0.350511628,0.882317954,2.887553227,3.478087668,6.866212201,4.332367426,Corante
nd131 - vermelho_t014_c001.jpg,0.678963584,3.516543825,2.784173362,3.927257594,7.441380868,5.69884697,Corante
nd131 - vermelho_t014_c001.jpg,0.63373391,2.108526037,3.094042155,3.811783958,7.385747162,5.507869655,Corante
nd131 - vermelho_t014_c001.jpg,0.465483297,1.252394425,2.022316703,2.901740725,5.546533394,3.759491307,Corante
nd131 - vermelho_t014_c001.jpg,0.338577688,1.352871787,1.243231974,2.563366942,4.466666401,3.239802836,Corante
nd131 - vermelho_t014_c001.jpg,0.323480008,0.82447687,1.615251854,2.177003455,4.076894761,2.61728758,Corante
nd131 - vermelho_t014_c001.jpg,0.767079535,3.631570301,4.415324703,5.356243733,10.39490567,7.320309319,Corante
nd131 - vermelho_t014_c001.jpg,0.43696998,1.05376531,2.33050655,2.567471736,5.02266893,3.124400207,Corante
nd131 - vermelho_t014_c001.jpg,0.65521924,1.661821922,3.399365931,4.068907251,7.828410093,4.976048118,Corante
nd131 - vermelho_t014_c001.jpg,0.466213015,1.137796438,2.148051423,2.894237067,5.735966208,4.209867771,Corante
nd139 - verde_t007_c002.tif,0.771486869,2.598761883,4.515916178,5.967320773,11.43173391,7.358588738,Corante
nd139 - verde_t008_c002.tif,0.769708635,2.602342139,4.260695689,5.652398613,11.2964998,7.236603611,Corante
nd139 - verde_t009_c002.tif,0.666465922,2.087747544,2.673790114,3.406388856,6.507006128,4.475491988,Corante
nd139 - verde_t009_c002.tif,0.731668524,2.406008481,3.498903367,4.423236414,8.622919876,5.742934491,Corante
nd139 - verde_t009_c002.tif,0.468708305,1.126497004,2.491494413,3.280271332,6.457879215,5.222447414,Corante
nd139 - verde_t010_c002.tif,0.770090531,2.722466883,4.598360465,5.622700879,10.74612824,7.431756829,Corante
nd139 - verde_t011_c002.tif,0.777318598,2.924531388,4.709206034,6.38219288,12.02816726,7.84681627,Corante
nd139 - verde_t012_c002.tif,0.780463621,3.185321417,4.379036589,5.646455169,10.70496377,7.548762819,Corante
nd139 - verde_t012_c002.tif,0.591781007,1.473789367,2.655735047,3.145354934,6.0528228,3.910406781,Corante
nd139 - verde_t013_c002.tif,0.440099313,1.005142952,2.374550072,2.61062597,5.103740877,3.116450566,Corante
nd139 - verde_t013_c002.tif,0.774588504,3.648878288,3.662266025,5.197653822,9.754563134,7.513158375,Corante
nd139 - verde_t013_c002.tif,0.524018829,1.249819637,2.4429484,2.733944769,5.323618399,3.376536307,Corante
nd139 - verde_t014_c002.tif,0.756974508,3.307805614,3.567070092,4.535030772,9.171772855,6.241243329,Corante
nd139 - verde_t014_c002.tif,0.666483821,2.527614407,2.228488015,3.884160481,6.950876013,5.309516113,Corante
nd139 - verde_t015_c002.tif,0.712639568,2.892764601,3.254470461,3.853513185,7.617758272,5.473616739,Corante
nd139 - verde_t016_c002.tif,0.680312749,1.990535754,2.653018591,3.411306984,6.462788919,4.413558712,Corante
nd139 - verde_t017_c002.tif,0.71273241,2.142714887,2.920537029,3.817764399,7.220640722,4.895420356,Corante
nd139 - verde_t018_c002.tif,0.705792965,2.12360221,2.763537681,3.506397627,6.649295135,4.568913853,Corante
